"id","repo_fullname","commits_count","commits_days_since_first","commits_days_since_last","commits_total_lines_added","commits_total_lines_removed","commits_avg_added","commits_avg_removed","commits_avg_files_changed","commits_avg_message_length","commits_avg_per_day","commits_avg_per_day_real","commits_max_per_day","contributors_count","contributors_top_avg_commits","contributors_top_avg_participation_week","contributors_top_avg_additions","contributors_top_avg_deletions","forks_count","forks_avg_per_day","forks_avg_max_per_day","issues_total_comments","issues_count","issues_open","issues_labels","issues_avg_labels","issues_avg_closing_time","issues_avg_comment_time","issues_avg_comments","issues_avg_comment_length","issues_avg_title_length","issues_avg_body_length","issues_avg_per_day","issues_avg_per_day_real","issues_max_per_day","repo_size","repo_topics","repo_branches","repo_age_days","repo_workflows","repo_languages","repo_milestones","repo_watchers","repo_deployments","repo_readme_length","repo_network_members","pulls_count","pulls_total_lines_added","pulls_total_lines_removed","pulls_avg_lines_added","pulls_avg_lines_removed","pulls_avg_closing_time","pulls_avg_comments","pulls_avg_review_comments","pulls_avg_Commits","pulls_avg_body_length","pulls_avg_title_length","pulls_avg_files_changed","pulls_avg_labels","pulls_avg_created_per_day","pulls_avg_created_per_day_real","pulls_max_created_per_day","releases_count","releases_tags","releases_total_downloads","releases_avg_body_length","releases_avg_title_length","releases_avg_assets","releases_avg_assets_downloads","releases_avg_assets_size","releases_avg_downloads_per_day","stars_count","stars_avg_per_day_real","stars_max_per_day","wf_count","wf_avg_duration","wf_avg_success_duration","wf_avg_failure_duration","wf_avg_successes_per_day","wf_avg_successes_per_day_real","wf_avg_fails_per_day","created_at","updated_at"
575,"PhenixRTS/WebSDK",938,2100,46,1215514,1128910,1296,1204,12,384,NULL,3,8,4,52,24,834,1161,13,0,1,26,18,7,7,0,0,0,1,289,33,6344,0,1,4,29647,8,2,2102,0,5,0,26,0,1661,13,2,60,2,30,1,0,0,0,1,96,18,1,0,0,1,1,33,33,0,194,29,0,0,0,NULL,26,1,7,0,0,0,0,0,0,0,"2022-03-09 07:15:50.222613","2022-03-09 07:15:50.222613"
576,"microsoft/painless-config",25,2217,503,318,79,13,3,2,47,NULL,2,9,3,7,3,17,5,14,0,2,8,7,1,3,0,0,0,1,100,30,1197,0,1,1,16,4,2,2217,0,1,0,12,0,2396,15,1,4,4,4,4,0,0,0,1,2723,38,2,1,0,1,1,0,0,0,0,0,0,0,0,NULL,12,1,1,0,0,0,0,0,0,0,"2022-03-09 07:16:02.115608","2022-03-09 07:16:02.115608"
577,"reprograma/On4-git-e-github",170,851,653,1921,428,11,3,1,60,NULL,15,68,0,0,0,0,0,8,0,1,13,103,25,0,0,0,0,0,240,36,7,0,10,34,938,0,29,856,0,2,0,3,0,7556,8,23,722,1044,31,45,0,0,0,2,7,32,1,0,0,1,9,0,0,0,0,0,0,0,0,NULL,3,1,1,0,0,0,0,0,0,0,"2022-03-09 07:17:53.996143","2022-03-09 07:17:53.996143"
578,"OfficeDev/msteams-docs.de-DE",493,770,0,146931,94168,298,191,13,25,NULL,2,6,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369377,0,4,770,0,2,0,7,0,3532,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,7,1,2,0,0,0,0,0,0,0,"2022-03-09 07:24:08.858584","2022-03-09 07:24:08.858584"
579,"filecoin-project/filecoin-plus-client-onboarding",83,454,20,935,190,11,2,1,46,NULL,2,13,22,2,1,13,2,44,0,2,4322,1238,29,3022,2,0,0,3,539,42,403,2,4,52,2026,0,3,454,1,0,0,55,0,8738,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,55,1,3,6,0.013827160493827161,0.013827160493827161,0,0,1,0,"2022-03-09 07:27:37.788837","2022-03-09 07:27:37.788837"
580,"Azure/kubernetes-volume-drivers",514,1468,2,11709,3041,23,6,2,33,NULL,4,17,10,46,8,24,11,47,0,2,462,114,19,13,0,0,0,4,510,50,1512,0,1,3,1780,0,4,1435,3,3,0,112,0,1888,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,86,17,0,0,0,NULL,112,1,2,2,0.0052199074074074075,0.005138888888888889,8.101851851851852e-05,0,2,0,"2022-03-09 07:33:27.321704","2022-03-09 07:33:27.321704"
581,"NicholasCaporusso/students-wall",346,344,94,12520,2212,36,6,5,30,NULL,18,136,43,2,1,41,32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110831,0,6,344,0,3,0,14,73,1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,14,1,4,0,0,0,0,0,0,0,"2022-03-09 07:35:04.490615","2022-03-09 07:35:04.490615"
582,"MicrosoftDocs/azure-docs-sdk-node.pt-BR",582,1665,945,11361844,5424364,19522,9320,79,26,NULL,5,152,9,32,9,19522,9320,2,0,1,1,1,0,0,0,0,0,1,803,14,0,0,1,1,37116,0,4,1665,0,1,0,2,0,1128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-09 07:41:47.937759","2022-03-09 07:41:47.937759"
583,"Team846/2020-workshops",34,516,493,2031,840,60,25,7,77,NULL,9,28,29,1,1,59,24,1,0,1,0,36,0,0,0,0,0,0,0,16,6,0,9,30,104,0,4,516,0,1,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-09 07:42:15.204597","2022-03-09 07:42:15.204597"
584,"westfieldlabs/splunk_logger",11,3142,3072,722,114,66,10,4,31,NULL,2,4,0,0,0,0,0,1,0,1,1,6,0,0,0,0,0,0,114,25,17,0,1,2,120,0,1,3142,0,1,0,3,0,1252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,1,1,0,0,0,0,0,0,0,"2022-03-09 07:42:29.526193","2022-03-09 07:42:29.526193"
585,"aumc-bscs5th/Ambiguous-Requirements",31,1616,1612,17,0,1,0,1,30,NULL,10,18,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,1,1616,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-09 07:42:52.174077","2022-03-09 07:42:52.174077"
586,"Azure-Samples/microsoft-academic-graph-usql-samples",30,1224,897,2318,583,77,19,2,27,NULL,5,17,6,4,1,63,23,5,0,2,0,2,1,0,0,0,0,0,0,30,3360,0,1,1,934,0,1,1224,0,0,0,1,0,1063,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,313,0,38,1,313,932298,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-09 07:43:17.823844","2022-03-09 07:43:17.823844"
587,"Azure-Samples/mysql-spring-boot-todo",7,1751,1730,793,38,113,5,3,26,NULL,2,3,1,7,2,113,5,46,0,2,2,3,3,0,0,0,0,0,116,42,114,0,1,1,53,0,1,1735,0,4,0,19,0,882,58,2,16,4,8,2,0,1,0,1,72,32,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,19,1,1,0,0,0,0,0,0,0,"2022-03-09 07:43:36.063248","2022-03-09 07:43:36.063248"
588,"MicrosoftDocs/azure-rest-api-specs",1851,2429,1817,3332477,828210,1800,447,3,110,NULL,5,25,100,10,5,705,319,6,0,1,0,1,1,0,0,0,0,0,0,30,1943,0,1,1,7167,0,9,1817,0,1,0,6,0,3624,3462,1,5,5,5,5,0,0,0,1,1943,30,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,6,1,1,0,0,0,0,0,0,0,"2022-03-09 08:01:40.316552","2022-03-09 08:01:40.316552"
589,"microsoft/azure-maven-archetypes",146,1650,14,5615,1236,38,8,3,62,NULL,1,3,17,8,5,55,25,27,0,3,162,189,17,13,0,0,0,0,232,42,277,0,1,4,237,4,7,1650,0,6,1,18,0,2499,29,1,1,1,1,1,0,0,0,1,55,47,1,0,0,1,1,34,34,22,81,30,0,22,10168,NULL,18,1,1,0,0,0,0,0,0,0,"2022-03-09 08:03:25.680501","2022-03-09 08:03:25.680501"
590,"Azure-Samples/azure-functions-unit-testing-mocha",6,722,721,1676,29,279,5,4,28,NULL,3,5,2,2,1,314,5,5,0,1,2,6,4,5,0,0,0,0,46,42,4662,0,1,1,182,0,5,722,0,1,0,5,0,3374,5,4,12,252,3,63,0,0,0,1,5703,41,1,1,0,1,1,0,0,0,0,0,0,0,0,NULL,5,1,1,0,0,0,0,0,0,0,"2022-03-09 08:03:42.932936","2022-03-09 08:03:42.932936"
591,"MicrosoftDocs/core-docs.eu-ES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,801,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,1345,0,1,0,2,0,1077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-09 08:13:43.780421","2022-03-09 08:13:43.780421"
592,"MicrosoftDocs/office-developer-infopath-external-automation-ref-dotnet.fr-FR",11,1329,243,93999,59,8545,5,28,46,NULL,1,2,4,2,2,8545,5,2,0,1,2,2,2,0,0,0,0,1,2387,123,29,0,2,2,11147,0,6,1329,0,1,0,2,0,455,2,2,6,4,3,2,0,1,0,1,29,123,1,0,0,1,2,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-09 08:14:06.950757","2022-03-09 08:14:06.950757"
593,"Syncleus/aparapi",1031,3885,240,719567,342054,698,332,5,59,NULL,4,27,30,28,4,312,502,64,0,3,710,165,47,131,0,0,0,4,1048,49,2722,0,1,21,72506,10,11,1970,0,5,1,397,3,9426,64,7,14084,16520,2012,2360,0,4,0,10,106,32,53,0,0,1,3,20,20,1819,293,0,7,11,414107,NULL,397,1,16,0,0,0,0,0,0,0,"2022-03-09 08:24:00.69611","2022-03-09 08:24:00.69611"
594,"nhsconnect/integration-adaptor-gp2gp",373,562,6,1356420,153601,3637,412,16,233,NULL,2,9,0,0,0,0,0,3,0,1,85,462,12,3,0,0,0,0,202,56,192,0,2,10,14737,0,47,562,1,7,0,2,0,17188,3,8,1250,597,156,74,0,0,1,14,166,38,10,0,0,1,1,0,0,0,0,0,0,0,0,NULL,2,1,1,2,0.0005150462962962963,0.00042824074074074075,8.680555555555556e-05,0,2,0,"2022-03-09 08:29:11.047097","2022-03-09 08:29:11.047097"
595,"VoVanHaiIUH/DHTH10BTT_StartupProject",230,1979,1932,216175,111379,940,484,8,34,NULL,10,59,28,6,2,869,569,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9273,0,1,1983,0,1,0,0,0,147,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-09 08:31:41.185927","2022-03-09 08:31:41.185927"
596,"Azure-Samples/real-time-web-samples",28,756,743,26831,168,958,6,4,29,NULL,6,9,3,7,1,331,4,12,0,2,10,22,14,18,0,0,0,0,59,72,4021,0,1,2,2818,0,13,756,0,5,0,11,0,1468,12,13,124,121,9,9,0,0,0,1,4655,78,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,11,1,3,0,0,0,0,0,0,0,"2022-03-09 08:32:19.939248","2022-03-09 08:32:19.939248"
597,"madmilla/THO78-Roborescue",2172,2592,2444,22813995,17080174,10504,7864,21,63,NULL,23,207,0,0,0,0,0,6,0,1,0,3,0,0,0,0,0,0,0,27,0,0,3,3,275001,0,16,2592,0,14,0,4,0,242,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,28,0,0,0,NULL,4,1,1,0,0,0,0,0,0,0,"2022-03-09 08:55:44.77986","2022-03-09 08:55:44.77986"
598,"spacetelescope/UserTraining2015",37,2506,2498,33487,2792,905,75,4,49,NULL,5,10,3,8,1,645,80,5,0,1,1,14,1,0,0,0,0,0,33,29,3,0,2,4,16284,6,1,2506,0,0,0,2,0,952,5,1,2195,1037,2195,1037,0,0,0,6,0,15,5,0,0,1,1,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-09 08:56:15.108745","2022-03-09 08:56:15.108745"
599,"Azure-Samples/resource-manager-ruby-template-deployment",35,2137,1149,4459,1593,127,46,3,51,NULL,3,16,5,5,2,104,49,10,0,1,34,12,1,1,0,0,0,2,58,29,11,0,1,5,45,0,1,2137,0,1,0,3,0,6210,10,1,30,11,30,11,0,1,0,3,0,25,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,3,1,1,0,0,0,0,0,0,0,"2022-03-09 08:56:47.762081","2022-03-09 08:56:47.762081"
600,"MicrosoftDocs/EnableXliffTranformGitHub.zh-TW",7,1304,1216,782,172,112,25,2,99,NULL,1,2,1,7,6,111,24,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,1304,0,1,0,2,0,373,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-09 08:56:59.970411","2022-03-09 08:56:59.970411"
601,"MicrosoftDocs/core-docs.zh-CN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,801,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,1345,0,1,0,2,0,1077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-09 08:57:08.589745","2022-03-09 08:57:08.589745"
602,"grano-salis/NSI.WebApplication",660,1578,1510,6188813,2190322,9377,3319,18,49,NULL,11,40,38,10,3,14084,5133,1,0,1,0,75,1,0,0,0,0,0,0,25,4,0,2,10,259373,0,38,1578,0,6,0,7,0,1083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,7,1,1,0,0,0,0,0,0,0,"2022-03-09 09:03:58.24668","2022-03-09 09:03:58.24668"
603,"nuvention-web/AwesomeSauce",131,2609,2464,312402,6356,2385,49,20,41,NULL,3,18,0,0,0,0,0,1,0,1,17,37,9,3,0,0,0,0,97,24,344,0,1,5,92751,0,3,2614,0,10,1,0,0,1359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-09 09:05:33.41978","2022-03-09 09:05:33.41978"
604,"microsoft/Industry-Accelerator-FinancialServices",34,1085,252,403979,75555,11882,2222,56,58,NULL,2,3,8,2,1,26,0,26,0,2,4,19,9,0,0,0,0,0,121,39,111,0,1,2,60743,0,1,1085,0,3,0,45,1,6516,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8087,777,62,10,110,1091609,NULL,45,1,2,0,0,0,0,0,0,0,"2022-03-09 09:06:23.54174","2022-03-09 09:06:23.54174"
605,"looker/lookml-test-runner",17,1506,720,742,216,44,13,3,20,NULL,4,7,0,0,0,0,0,1,0,1,1,2,2,0,0,0,0,0,269,41,1301,0,1,1,23,0,3,1504,0,2,0,10,0,4155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,10,1,1,0,0,0,0,0,0,0,"2022-03-09 09:06:41.622099","2022-03-09 09:06:41.622099"
606,"NikitaNesterenko/JM-PROJECT",826,620,361,3120987,6009514,3778,7275,11,66,NULL,5,26,25,16,4,3772,3714,4,0,1,11,195,44,3,0,0,0,0,111,28,95,0,1,6,21455,0,173,621,0,3,0,0,0,0,4,44,21107,26533,479,603,0,0,1,7,317,26,76,0,0,1,2,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-09 09:14:43.050687","2022-03-09 09:14:43.050687"
607,"sdibt/training",1734,1758,129,53602,26388,31,15,2,36,NULL,5,33,36,18,7,109,91,23,0,6,19,29,0,0,0,0,0,0,47,19,3,0,2,8,2118,0,1,1758,0,0,0,13,0,650,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,13,1,1,0,0,0,0,0,0,0,"2022-03-09 09:30:32.841298","2022-03-09 09:30:32.841298"
608,"plouto-quants/FBDQA-2019A",511,905,682,24523,1719,48,3,2,25,NULL,10,41,49,9,5,55,16,34,0,2,1,3,1,0,0,0,0,0,2,15,14,0,1,1,652,0,2,905,0,2,0,102,0,8219,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,102,1,6,0,0,0,0,0,0,0,"2022-03-09 09:36:02.248764","2022-03-09 09:36:02.248764"
609,"Azure-Samples/aci-java-manage-container-instances-2",22,1616,98,5254,1348,239,61,2,18,NULL,1,1,9,2,2,357,180,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,2,1624,0,1,0,0,0,1952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,310,0,86,1,103,30735,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-09 09:36:22.824291","2022-03-09 09:36:22.824291"
610,"bcgov/entity",1976,1208,0,77920,18564,39,9,2,44,NULL,4,27,0,0,0,0,0,43,0,2,22866,11398,2309,23588,2,0,0,2,245,48,738,9,12,83,14477,18,13,1208,0,7,9,11,0,372,44,1,2396,23,2396,23,0,0,0,176,257,28,31,0,0,1,1,0,0,0,0,0,0,0,0,NULL,11,1,1,0,0,0,0,0,0,0,"2022-03-09 10:16:16.696832","2022-03-09 10:16:16.696832"
611,"MicrosoftDocs/E2E_Pri_SR.ar-sa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,534,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,1609,0,1,0,3,0,373,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,1,1,0,0,0,0,0,0,0,"2022-03-09 10:16:25.072392","2022-03-09 10:16:25.072392"
612,"tricky1997/campus2016",5,2109,2074,435,433,87,87,9,34,NULL,2,2,0,0,0,0,0,24,0,3,0,14,7,0,0,0,0,0,0,13,3,0,1,3,76594,0,53,2109,0,0,0,7,0,52,25,7,9005,2,1286,0,0,0,0,5,5,14,25,0,0,1,2,0,0,0,0,0,0,0,0,NULL,7,1,3,0,0,0,0,0,0,0,"2022-03-09 10:16:43.777096","2022-03-09 10:16:43.777096"
613,"subendhu19/learn_github2",10,905,905,424,0,42,0,2,31,NULL,5,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,1,1,10,0,18,905,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-09 10:16:56.166369","2022-03-09 10:16:56.166369"
614,"CSCI4400/MentCare",399,1840,1742,61097,22928,153,57,4,60,NULL,10,34,0,0,0,0,0,3,0,1,25,86,3,0,0,0,0,0,265,25,51,0,3,17,3956,0,9,1854,0,2,0,10,0,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,10,1,3,0,0,0,0,0,0,0,"2022-03-09 10:20:20.140858","2022-03-09 10:20:20.140858"
615,"willista/201708TsinghuaXLP",142,1675,1661,52,14,0,0,3,20,NULL,14,64,0,0,0,0,0,13,0,5,1,10,3,0,0,0,0,0,4,9,1,0,3,6,537753,0,9,1675,0,0,0,3,0,110,13,3,1,4,0,1,0,0,0,2,2,8,41,0,0,1,2,0,0,0,0,0,0,0,0,NULL,3,1,1,0,0,0,0,0,0,0,"2022-03-09 10:21:42.690484","2022-03-09 10:21:42.690484"
616,"spacetelescope/JWST_Planned_Observations",44,1486,699,5129,2082,117,47,1,62,NULL,3,9,4,6,2,161,58,3,0,1,2,10,0,0,0,0,0,0,100,29,161,0,1,2,115,0,1,1498,0,2,0,0,0,746,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-09 10:22:15.274861","2022-03-09 10:22:15.274861"
617,"Azure-Samples/iotedge-end2end-messageflow",31,1049,770,2442,144,79,5,3,61,NULL,4,15,5,5,1,86,4,3,0,1,9,3,0,0,0,0,0,3,203,37,1212,0,1,2,94,0,1,1049,0,1,0,4,0,3744,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,366,0,37,1,122,69804,NULL,4,1,1,0,0,0,0,0,0,0,"2022-03-09 10:22:42.190019","2022-03-09 10:22:42.190019"
618,"hoodiehq/camp",22,2005,1248,1947,1579,89,72,8,30,NULL,2,5,7,3,1,97,79,59,0,2,917,145,4,177,1,0,0,6,212,48,2475,0,3,25,746,0,5,2130,0,1,0,97,23,1014,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,97,1,5,0,0,0,0,0,0,0,"2022-03-09 10:23:24.107757","2022-03-09 10:23:24.107757"
619,"spacetelescope/stsci.numdisplay",79,6727,1471,9685,6007,123,76,3,305,NULL,1,2,10,7,5,190,139,5,0,1,3,4,0,0,0,0,0,0,113,21,31,0,1,1,372,3,6,2210,0,1,0,1,0,1370,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-09 10:24:45.735227","2022-03-09 10:24:45.735227"
620,"nuvention-web/ShareVR",158,1883,1730,4424695,1519224,28004,9615,44,40,NULL,4,15,3,48,7,21397,11812,0,0,0,54,54,21,138,2,0,0,1,155,39,602,0,1,6,446029,0,1,1883,0,9,1,4,50,4340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,4,1,1,0,0,0,0,0,0,0,"2022-03-09 10:27:52.043795","2022-03-09 10:27:52.043795"
621,"mkubasz/nitrogen",17,2386,2363,284103,956,16712,56,46,149,NULL,2,6,3,4,1,20210,48,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274177,0,12,2375,0,1,0,2,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-09 10:28:12.754334","2022-03-09 10:28:12.754334"
622,"Azure/azfilebackup",163,1283,636,6233,2991,38,18,2,29,NULL,4,14,6,25,3,48,28,4,0,1,14,43,4,6,0,0,0,0,157,28,442,0,1,4,417,0,6,1253,0,4,0,4,0,6347,5,1,1,1,1,1,0,0,0,1,7796,35,1,1,0,1,1,9,9,93,123,7,1,5,3129970,NULL,4,1,1,0,0,0,0,0,0,0,"2022-03-10 00:22:33.201339","2022-03-10 00:22:33.201339"
623,"islamaskar/GitSandbox",1736,2296,1068,14382,3458,8,2,3,43,NULL,134,705,100,4,1,3,2,3,0,1,1,6,0,0,0,0,0,0,522,19,9,0,3,5,526,0,96,2296,0,3,0,0,0,238,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-10 00:35:48.541416","2022-03-10 00:35:48.541416"
624,"andrewdimmer/csi-3370-software-project",102,473,357,73236,22577,718,221,38,1165,NULL,6,17,25,4,1,722,226,2,0,1,119,175,0,356,2,0,0,0,1609,48,718,0,10,39,83971,0,1,473,4,2,5,0,0,6512,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,84,12,2,3,4750525,NULL,0,0,0,84,0.040061590608465605,0.029304453262786596,0.010757137345679013,0,150,3,"2022-03-10 00:40:59.993328","2022-03-10 00:40:59.993328"
625,"AlyonaPianykh/react-may-2020",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,14979,0,52,0,20,274,345,137,6,0,0,0,0,24,21,107,0,7,35,39909,0,146,661,0,3,0,3,0,2891,52,137,4509883,9266,32918,67,0,0,0,6,181,21,347,0,0,1,12,0,0,0,0,0,0,0,0,NULL,3,1,1,0,0,0,0,0,0,0,"2022-03-10 00:43:06.869851","2022-03-10 00:43:06.869851"
626,"nvbach91/4IZ268-2020-2021-ZS",1023,531,397,1246272,76346,1218,75,9,48,NULL,13,68,51,8,3,1486,541,13,0,2,532,253,1,124,0,0,0,2,263,12,266,0,4,38,49089,0,182,531,0,7,0,4,0,96,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,1,1,0,0,0,0,0,0,0,"2022-03-10 00:48:48.261159","2022-03-10 00:48:48.261159"
627,"YerardinPerlaza/shell_testing",64,336,329,2233,358,35,6,2,30,NULL,9,33,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,1,14,16,0,0,1,1,72,0,1,336,0,1,0,1,0,1461,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-10 00:49:28.657346","2022-03-10 00:49:28.657346"
628,"microsoft/aksworkshop",1282,1556,701,44304,26834,35,21,3,50,NULL,11,180,23,40,3,43,29,106,0,4,42,73,14,5,0,0,0,0,288,37,286,0,1,5,35586,0,4,943,0,8,0,129,0,3777,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,129,1,20,0,0,0,0,0,0,0,"2022-03-10 01:00:37.442161","2022-03-10 01:00:37.442161"
629,"gcallah/utils",999,2051,11,1164009,23825,1165,24,2,43,NULL,3,21,0,0,0,0,0,4,0,1,2,3,0,0,0,0,0,0,32,31,112,0,1,1,3040,0,3,2051,1,9,0,2,784,59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,2,0.0022916666666666667,0.0022916666666666667,0,0,2,0,"2022-03-10 01:08:41.848377","2022-03-10 01:08:41.848377"
630,"Azure/CustomerReviewDataAnalyticsTutorial",7,1765,1709,5156237,261,736605,37,44,20,NULL,4,6,3,2,1,736605,37,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28612,0,1,1765,0,7,0,2,0,4042,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-10 01:08:58.451111","2022-03-10 01:08:58.451111"
631,"microsoftgraph/android-java-meetingfeedback-rest-sample",130,2436,734,15354,10043,118,77,8,56,NULL,4,21,0,0,0,0,0,13,0,2,15,22,0,5,0,0,0,0,93,29,1428,0,1,3,732,0,1,2436,0,5,0,9,0,7019,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,46,1,6,593780,NULL,9,1,1,0,0,0,0,0,0,0,"2022-03-10 01:10:18.826573","2022-03-10 01:10:18.826573"
